Symbol,Company,Sector,Date,Close_Price,Change_%,Volume,Volume_Avg,Volume_Ratio,Day_High,Day_Low,RSI_14,RSI_Signal,SMA_20,SMA_50,MACD,MACD_Signal,Total_Score,Score_Grade,Technical_Score,Fundamental_Score,Sentiment_Score,Momentum_Score,Risk_Level,Recommendation,Target_Support,Target_Resistance
LEUL,LEUL,,2026-02-02,0,0,17,0,17.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,42.1,46.49
LIVEN,LIVEN,,2026-02-02,0,0,25025,0,25025.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,44.01,50.04
MQTM,MQTM,,2026-02-02,0,0,100,0,100.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,26.65,29.35
MSCL,MSCL,,2026-02-02,0,0,180887,0,180887.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,14.07,18.23
MUBT,MUBT,,2026-02-02,0,0,35000,0,35000.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,3.85,3.85
NATM,NATM,,2026-02-02,0,0,500,0,500.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,80.0,80.0
NCML,NCML,,2026-02-02,0,0,27656,0,27656.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,17.34,20.25
NCPL,NCPL,,2026-02-02,0,0,20150337,0,20150337.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,64.05,89.48
NRL,NRL,,2026-02-02,0,0,882673,0,882673.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,427.11,474.0
OBOY,OBOY,,2026-02-02,0,0,218037,0,218037.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,13.85,15.96
OLPM,OLPM,,2026-02-02,0,0,1455,0,1455.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,22.26,23.24
ORM,ORM,,2026-02-02,0,0,13444,0,13444.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,11.95,12.5
PASL,PASL,,2026-02-02,0,0,4955537,0,4955537.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,3.08,3.3
PASM,PASM,,2026-02-02,0,0,11,0,11.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,5.52,6.35
PCAL,PCAL,,2026-02-02,0,0,10743,0,10743.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,206.0,250.0
PIAHCLB,PIAHCLB,,2026-02-02,0,0,31,0,31.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,19112.0,21841.9
PIBTL,PIBTL,,2026-02-02,0,0,5864190,0,5864190.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,20.5,22.2
PICT,PICT,,2026-02-02,0,0,25854,0,25854.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,37.25,41.39
PIL,PIL,,2026-02-02,0,0,89,0,89.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,5.3,5.8
PMRS,PMRS,,2026-02-02,0,0,93,0,93.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,303.02,349.16
POML,POML,,2026-02-02,0,0,107,0,107.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,172.0,194.03
PPVC,PPVC,,2026-02-02,0,0,320,0,320.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,17.3,20.1
QTECH,QTECH,,2026-02-02,0,0,106947,0,106947.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,39.6,47.8
QUET,QUET,,2026-02-02,0,0,23134,0,23134.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,17.8,21.0
QUICE,QUICE,,2026-02-02,0,0,1699710,0,1699710.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,28.3,36.9
RUPL,RUPL,,2026-02-02,0,0,1,0,1.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,30.09,32.5
SAIF,SAIF,,2026-02-02,0,0,6901,0,6901.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,36.02,46.9
SANE,SANE,,2026-02-02,0,0,18747,0,18747.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,8.0,9.19
SCL,SCL,,2026-02-02,0,0,70,0,70.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,556.45,750.0
SERT,SERT,,2026-02-02,0,0,9632,0,9632.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,35.4,41.3
SFAT,SFAT,,2026-02-02,0,0,2500,0,2500.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,1.89,1.89
SGPL,SGPL,,2026-02-02,0,0,213825,0,213825.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,25.3,29.6
SHCI,SHCI,,2026-02-02,0,0,8000,0,8000.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,6.45,6.49
SKRS,SKRS,,2026-02-02,0,0,2408,0,2408.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,22.6,29.29
SLCL,SLCL,,2026-02-02,0,0,37500,0,37500.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,1.0,1.14
SLYT,SLYT,,2026-02-02,0,0,493,0,493.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,12.31,13.41
SML,SML,,2026-02-02,0,0,12110,0,12110.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,144.35,154.69
SPL,SPL,,2026-02-02,0,0,4462,0,4462.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,58.03,68.9
SSML,SSML,,2026-02-02,0,0,501,0,501.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,27.2,32.79
STCL,STCL,,2026-02-02,0,0,39,0,39.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,15.2,16.0
STML,STML,,2026-02-02,0,0,7306,0,7306.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,28.25,32.99
STPL,STPL,,2026-02-02,0,0,239592,0,239592.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,8.5,9.35
SUHJ,SUHJ,,2026-02-02,0,0,101,0,101.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,96.01,100.99
TPLL,TPLL,,2026-02-02,0,0,1035,0,1035.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,20.51,26.99
TPLRF1,TPLRF1,,2026-02-02,0,0,1281,0,1281.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,10.85,11.65
TPLT,TPLT,,2026-02-02,0,0,7287,0,7287.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,12.62,14.0
TRIPF,TRIPF,,2026-02-02,0,0,26006,0,26006.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,135.0,161.19
TSPL,TSPL,,2026-02-02,0,0,501,0,501.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,12.62,14.67
UBDL,UBDL,,2026-02-02,0,0,527,0,527.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,25.4,29.45
UVIC,UVIC,,2026-02-02,0,0,2193,0,2193.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,22.2,22.99
WTL,WTL,,2026-02-02,0,0,5881747,0,5881747.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,1.63,1.81
YOUW,YOUW,,2026-02-02,0,0,1024804,0,1024804.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,5.13,5.72
ZUMA,ZUMA,,2026-02-02,0,0,81317,0,81317.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,80.5,103.9
BYCO,BYCO,,2026-02-02,0,0,13936500,0,13936500.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,0.0,0.0
ENGRO,ENGRO,,2026-02-02,0,0,4496408,0,4496408.0,0,0,50,Neutral,0,0,0,Bearish,29,F,10,8,3,10,Low,SELL,0.0,0.0
HRPL,HRPL,,2026-02-02,0,0,260,0,260.0,0,0,50,Neutral,0,0,0,Bearish,27,F,10,8,1,10,Low,SELL,23.25,25.0
TEST_AUTO_REG_99,TEST_AUTO_REG_99,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0.0,0.0
PSMC,PSMC,,2026-02-02,0,0,292769,0,292769.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0.0,0.0
SHEL,SHEL,,2026-02-02,0,0,37395,0,37395.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0.0,0.0
